Entity,Label,Count
"('Dr. [**Name', 'ENTITY')",1
"('Once hypotension', 'ENTITY')",1
"('antihypertensives', 'ENTITY')",1
"('Lopressor', 'ENTITY')",3
"('H/o pulm aspergillosis', 'ENTITY')",1
"('acute issues', 'ENTITY')",2
"('stress dose', 'ENTITY')",1
"('Continue sertraline\n', 'ENTITY')",1
"('bowel reg', 'ENTITY')",1
"('renal\ndiet', 'ENTITY')",1
"('Repleted', 'ENTITY')",1
"('lytes/prn', 'ENTITY')",1
"('thiamine', 'ENTITY')",6
"('Nephrocaps', 'ENTITY')",1
"('folic acid', 'ENTITY')",5
"('GF', 'ENTITY')",1
"('Calcium Acetate 1200', 'ENTITY')",1
"('W/MEALS\n6', 'ENTITY')",1
"('Sertraline', 'ENTITY')",3
"('Tablets PO DAILY\n8', 'ENTITY')",1
"('DAILY\n9', 'ENTITY')",2
"('Tacrolimus', 'ENTITY')",4
"('Sevelamer', 'ENTITY')",2
"('TID\n14', 'ENTITY')",3
"('Warfarin Sodium 1', 'ENTITY')",1
"('Cap\nPO DAILY', 'ENTITY')",1
"('QMON', 'ENTITY')",1
"('WED', 'ENTITY')",1
"('FRI', 'ENTITY')",3
"('Calcium Acetate 667', 'ENTITY')",1
"('W/MEALS', 'ENTITY')",1
"('TIMES', 'ENTITY')",1
"('DAY', 'ENTITY')",1
"('MEALS', 'ENTITY')",1
"('Recon Soln', 'ENTITY')",2
"('Thurs', 'ENTITY')",4
"('* Refills:*0*\n16', 'ENTITY')",1
"('Outpatient Lab Work\nVancomycin', 'ENTITY')",1
"('random', 'ENTITY')",1
"('please check INR', 'ENTITY')",1
"('Dr. [**First Name8', 'ENTITY')",2
"('NamePattern2', 'ENTITY')",4
"('Check', 'ENTITY')",1
"('Paroxysmal atrial fibrillation', 'ENTITY')",1
"('Keep', 'ENTITY')",2
"('Discuss with', 'ENTITY')",1
"('primary care\nphysician', 'ENTITY')",4
"('dialysis unit', 'ENTITY')",1
"('administer', 'ENTITY')",2
"('checked', 'ENTITY')",2
"('dialysis tomorrow', 'ENTITY')",1
"('INR<3.0', 'ENTITY')",1
"('Dialysis', 'ENTITY')",1
"('Gambor', 'ENTITY')",1
"('Sat', 'ENTITY')",1
"('Date/Time:[**2132', 'ENTITY')",1
"('OD', 'ENTITY')",1
"('Date/Time:[**2133', 'ENTITY')",1
"('cardiac arrest', 'ENTITY')",7
"('Inplantable cardioverter defibrillator', 'ENTITY')",1
"('Intubation', 'ENTITY')",1
"('extubation\n', 'ENTITY')",2
"('idiopathic\ncardiomopathy', 'ENTITY')",1
"('thump', 'ENTITY')",1
"('arrest', 'ENTITY')",2
"('vfib', 'ENTITY')",1
"('apneic', 'ENTITY')",2
"('pulseless', 'ENTITY')",2
"('CPR', 'ENTITY')",2
"('ALCS', 'ENTITY')",1
"('shock x4)', 'ENTITY')",1
"('EMS\nrecords', 'ENTITY')",1
"('shock\n', 'ENTITY')",1
"('troponin\n', 'ENTITY')",1
"('portions', 'ENTITY')",2
"('upper\nlobes', 'ENTITY')",1
"('unasyn', 'ENTITY')",1
"('neurologic status', 'ENTITY')",1
"('unresponsive', 'ENTITY')",3
"(""patient's hematocrit"", 'ENTITY')",1
"('pRBC', 'ENTITY')",6
"('Diabetes\n', 'ENTITY')",2
"('Dyslipidemia\n(+) Hypertension\n', 'ENTITY')",1
"('CATH', 'ENTITY')",1
"('limiting', 'ENTITY')",1
"('Idiopathic dilated', 'ENTITY')",1
"('iron deficiency\n', 'ENTITY')",1
"('Sarcoidosis', 'ENTITY')",1
"('Glaucoma', 'ENTITY')",3
"('Occasional\n-Illicit drugs', 'ENTITY')",1
"('BP=145/75', 'ENTITY')",1
"('RR=16 O2', 'ENTITY')",1
"('Responds', 'ENTITY')",1
"('painful', 'ENTITY')",1
"('Pupils', 'ENTITY')",5
"('brisk\n', 'ENTITY')",1
"('Palpable RV', 'ENTITY')",1
"('LV PMI', 'ENTITY')",1
"('No chest wall', 'ENTITY')",3
"('scoliosis', 'ENTITY')",1
"('kyphosis', 'ENTITY')",3
"('Resp\n', 'ENTITY')",1
"('ventilatro', 'ENTITY')",1
"('no crackles', 'ENTITY')",1
"('Abd aorta', 'ENTITY')",1
"('abdominial bruits', 'ENTITY')",1
"('Midline line', 'ENTITY')",1
"('No c/c/e', 'ENTITY')",2
"('Popliteal 2', 'ENTITY')",2
"('GLUCOSE-78', 'ENTITY')",1
"('SODIUM-146*\nPOTASSIUM-3.5 CHLORIDE-113*', 'ENTITY')",1
"('ANION GAP-12\n[**2137-11-11**] 05:51PM', 'ENTITY')",1
"('ALT(SGPT)-55* AST(SGOT)-44* LD(LDH)-263*\nCK(CPK)-400* ALK PHOS-58', 'ENTITY')",1
"('CK-MB-2', 'ENTITY')",1
"('cTropnT-0.03*\n[**2137-11-11**]', 'ENTITY')",1
"('ALBUMIN-3.6', 'ENTITY')",1
"('CALCIUM-8.9', 'ENTITY')",1
"('RBC-3.52* HGB-8.9*', 'ENTITY')",1
"('HCT-26.8*', 'ENTITY')",1
"('MCH-25.2*', 'ENTITY')",1
"('MCHC-33.1 RDW-22.5*\n[**2137-11-11**] 05:51PM', 'ENTITY')",1
"('PT-13.2 PTT-33.7 INR(PT)-1.1\n[**2137-11', 'ENTITY')",1
"('ALT', 'ENTITY')",5
"('MCV', 'ENTITY')",5
"('D-Dimer', 'ENTITY')",1
"('Discharge labs', 'ENTITY')",1
"('COMPLETE', 'ENTITY')",2
"('RBC', 'ENTITY')",10
"('Hgb   ', 'ENTITY')",1
"('Hct   ', 'ENTITY')",1
"('MCH', 'ENTITY')",1
"('MCHC', 'ENTITY')",2
"('RDW', 'ENTITY')",2
"('Chemistry', 'ENTITY')",2
"('Creat   ', 'ENTITY')",1
"('Cl', 'ENTITY')",2
"('HCO3\n[**2137-11-21**] 08:50AM    255*    ', 'ENTITY')",1
"('BILIRUBIN', 'ENTITY')",1
"('ALT AST LD(LDH) CK(CPK) AlkPhos TotBili\n[**2137-11-13**] 05:49AM    39  ', 'ENTITY')",1
"('CHEMISTRY            ', 'ENTITY')",1
"('Calcium  ', 'ENTITY')",1
"('Phos   Mg\n[**2137-11', 'ENTITY')",1
"('BUDDING', 'ENTITY')",1
"('OROPHARYNGEAL FLORA ABSENT', 'ENTITY')",1
"('ENTEROBACTER CLOACAE', 'ENTITY')",1
"('organism', 'ENTITY')",1
"('resistance', 'ENTITY')",2
"('cephalosporins', 'ENTITY')",3
"('prolonged therapy', 'ENTITY')",1
"('isolates', 'ENTITY')",2
"('susceptible', 'ENTITY')",1
"('resistant', 'ENTITY')",3
"('therapy', 'ENTITY')",4
"('sensitivity testing', 'ENTITY')",3
"('KLEBSIELLA OXYTOCA', 'ENTITY')",1
"('ENTEROBACTER', 'ENTITY')",1
"('CLOACAE', 'ENTITY')",1
"('I\nCEFAZOLIN-------------              ', 'ENTITY')",1
"('S\nCEFEPIME--------------   ', 'ENTITY')",2
"('S\nCEFUROXIME------------                4 S\nCIPROFLOXACIN---------<=0.25 S        2 I\nGENTAMICIN------------   ', 'ENTITY')",1
"('S\n', 'ENTITY')",2
"('MEROPENEM-------------<=0.25 S   ', 'ENTITY')",1
"('S\nPIPERACILLIN----------   ', 'ENTITY')",1
"('S\nPIPERACILLIN/TAZO-----                8', 'ENTITY')",1
"('tracings', 'ENTITY')",2
"('Ventricular fibrillation', 'ENTITY')",3
"('ECG', 'ENTITY')",8
"('2D-ECHOCARDIOGRAM', 'ENTITY')",2
"('global left ventricular hypokinesis', 'ENTITY')",2
"('preservation', 'ENTITY')",1
"('basal inferior', 'ENTITY')",1
"('basal lateral wall\nmotion', 'ENTITY')",1
"('Trivial', 'ENTITY')",3
"('CARDIAC CATH', 'ENTITY')",1
"('Normal left', 'ENTITY')",1
"('right sided filling pressures', 'ENTITY')",1
"('Depressed LV function', 'ENTITY')",1
"('global hypokinesis', 'ENTITY')",1
"('elongated', 'ENTITY')",1
"('Left ventricular wall\nthicknesses', 'ENTITY')",2
"('contraction', 'ENTITY')",1
"('anterolateral walls', 'ENTITY')",1
"('Tissue Doppler imaging', 'ENTITY')",2
"('left ventricular filling pressure', 'ENTITY')",2
"('PCWP>18mmHg', 'ENTITY')",2
"('Transmitral Doppler', 'ENTITY')",1
"('tissue velocity imaging', 'ENTITY')",1
"('Grade II', 'ENTITY')",1
"('LV diastolic dysfunction', 'ENTITY')",1
"('no mitral valve\nprolapse', 'ENTITY')",1
"('Global left ventricular cardiomyopathy', 'ENTITY')",1
"('Mild pulmonary hypertension', 'ENTITY')",1
"('undetermined', 'ENTITY')",1
"('Abnormal', 'ENTITY')",3
"('disorganized\nbackground', 'ENTITY')",1
"('widespread', 'ENTITY')",1
"('encephalopathy', 'ENTITY')",2
"('focal abnormalities', 'ENTITY')",1
"('encephalopathies', 'ENTITY')",1
"('obscure', 'ENTITY')",1
"('epileptiform features', 'ENTITY')",2
"('background', 'ENTITY')",4
"('Propofol', 'ENTITY')",1
"('MRI head', 'ENTITY')",1
"('FLAIR', 'ENTITY')",1
"('diffusion images\n', 'ENTITY')",1
"('thalami', 'ENTITY')",2
"('restricted diffusion', 'ENTITY')",1
"('ADC', 'ENTITY')",1
"('map', 'ENTITY')",1
"('indicative', 'ENTITY')",2
"('subacute changes', 'ENTITY')",1
"('chronic lacunes', 'ENTITY')",1
"('small vessel disease', 'ENTITY')",1
"('pons', 'ENTITY')",2
"('periventricular region', 'ENTITY')",1
"('sulcal', 'ENTITY')",1
"('chronic blood products', 'ENTITY')",1
"('Signal changes', 'ENTITY')",1
"('subacute', 'ENTITY')",1
"('Moderate ventriculomegaly', 'ENTITY')",1
"('mass effect\n', 'ENTITY')",1
"('signs of herniation seen', 'ENTITY')",1
"('Mild mucosal', 'ENTITY')",1
"('Single view', 'ENTITY')",1
"('right shoulder', 'ENTITY')",2
"('no fracture', 'ENTITY')",1
"('dislocation', 'ENTITY')",1
"('shoulder', 'ENTITY')",1
"('idiopathic\ncardiomyopathy', 'ENTITY')",1
"('vfib arrest', 'ENTITY')",1
"('shocks', 'ENTITY')",1
"('field', 'ENTITY')",3
"('dual chamber', 'ENTITY')",1
"('cefazolin\n', 'ENTITY')",1
"('cefalexin', 'ENTITY')",1
"('device clinic', 'ENTITY')",2
"('Neurologic function', 'ENTITY')",1
"('mental status', 'ENTITY')",44
"('cleared', 'ENTITY')",1
"('neurologic function', 'ENTITY')",1
"('OT', 'ENTITY')",1
"('speech therapy', 'ENTITY')",1
"('haldol', 'ENTITY')",5
"('nighttime agitation', 'ENTITY')",1
"('ativan', 'ENTITY')",4
"('insomnia\n', 'ENTITY')",1
"('Chronic systolic', 'ENTITY')",1
"('diastolic heart failure', 'ENTITY')",1
"('idiopathic cardiomyopathy', 'ENTITY')",1
"('class II heart failure', 'ENTITY')",1
"('global left ventricular\ncardiomyopathy', 'ENTITY')",1
"('losartan', 'ENTITY')",2
"('Her carvediolol', 'ENTITY')",1
"('home dose', 'ENTITY')",15
"('SBPs', 'ENTITY')",2
"('elvated', 'ENTITY')",1
"('losartan\n', 'ENTITY')",1
"('tansfusion', 'ENTITY')",1
"('active ischemia', 'ENTITY')",1
"('Pneumonia/Pulmonary', 'ENTITY')",1
"('sputum culture', 'ENTITY')",1
"('enterobacter cloacae', 'ENTITY')",1
"('[**11-9**]', 'ENTITY')",1
"('antibiotic therapy', 'ENTITY')",1
"('ventilator\n', 'ENTITY')",1
"('failure', 'ENTITY')",4
"('copious secretions', 'ENTITY')",1
"('scopolamine patch\n', 'ENTITY')",1
"('januvia', 'ENTITY')",2
"('metformin', 'ENTITY')",6
"('sticks', 'ENTITY')",1
"('blood\nglucose', 'ENTITY')",1
"('sugars', 'ENTITY')",3
"('Cozaar', 'ENTITY')",1
"('Potassium', 'ENTITY')",1
"('Ibuprofen', 'ENTITY')",6
"('q4H\n', 'ENTITY')",1
"('Insulin gtt\nNitropaste\nProtonix', 'ENTITY')",1
"('Q6H\nVancomycin 1G [**Hospital1 **]\nAzithromycin 500', 'ENTITY')",1
"('Multivitamins     Tablet', 'ENTITY')",1
"('Lorazepam', 'ENTITY')",4
"('Give', 'ENTITY')",1
"('hour', 'ENTITY')",4
"('breath\n', 'ENTITY')",2
"('Ophthalmic', 'ENTITY')",1
"('Haloperidol', 'ENTITY')",3
"('skin tear', 'ENTITY')",1
"('Losartan', 'ENTITY')",1
"('implant', 'ENTITY')",1
"('Secondary', 'ENTITY')",3
"('Dialated', 'ENTITY')",1
"('idiopathic', 'ENTITY')",1
"('Chronic systolic heart failure', 'ENTITY')",1
"('Diabetes\nHypertension', 'ENTITY')",1
"('cardiac\n', 'ENTITY')",4
"('arrythmia', 'ENTITY')",1
"('low oxygen\ndelivery', 'ENTITY')",1
"('coreg', 'ENTITY')",1
"('heparin\n', 'ENTITY')",3
"('deep vein thrombosis', 'ENTITY')",1
"('discharge\n', 'ENTITY')",2
"('night time agitation', 'ENTITY')",1
"('abates', 'ENTITY')",1
"('Weigh', 'ENTITY')",1
"('primary doctor', 'ENTITY')",2
"('Date/Time:[**2137', 'ENTITY')",4
"('Dr.\n[**First Name', 'ENTITY')",2
"('referral', 'ENTITY')",1
"('by:[**2137', 'ENTITY')",1
"('neck pain', 'ENTITY')",2
"('Lumbar puncture', 'ENTITY')",1
"('[**Country 11150**]', 'ENTITY')",1
"('persistent headache', 'ENTITY')",1
"('phonophobia', 'ENTITY')",1
"('generalized fatigue\n', 'ENTITY')",1
"('malaise', 'ENTITY')",2
"('insidious onset', 'ENTITY')",1
"('flexion', 'ENTITY')",2
"('notice', 'ENTITY')",2
"('loud noises', 'ENTITY')",1
"('shaking\nchills', 'ENTITY')",1
"('sweats', 'ENTITY')",2
"('endorses', 'ENTITY')",6
"('denies\nCP/SOB', 'ENTITY')",1
"('focal\nweakness', 'ENTITY')",1
"('difficulty swallowing', 'ENTITY')",1
"('tingling', 'ENTITY')",3
"('stool color', 'ENTITY')",1
"('consistency', 'ENTITY')",1
"('PPD\nstatus', 'ENTITY')",1
"('BCG vaccine', 'ENTITY')",1
"('student', 'ENTITY')",2
"('[**Country 9362**]', 'ENTITY')",1
"('return', 'ENTITY')",2
"('Ceftriaxone 2g IV Q12h', 'ENTITY')",1
"('diff', 'ENTITY')",1
"('lymphs', 'ENTITY')",5
"('gram stain negative', 'ENTITY')",3
"('urinary retention', 'ENTITY')",3
"('inserted', 'ENTITY')",5
"('1.5L drainage', 'ENTITY')",1
"('12R', 'ENTITY')",1
"('patient lives', 'ENTITY')",3
"('medical', 'ENTITY')",1
"('USA', 'ENTITY')",1
"('trip', 'ENTITY')",1
"('sick\ncontacts', 'ENTITY')",1
"('environmental exposures', 'ENTITY')",1
"('NY', 'ENTITY')",2
"('sexual contacts', 'ENTITY')",1
"('friends\n', 'ENTITY')",1
"('illicits', 'ENTITY')",1
"('family lives', 'ENTITY')",1
"('Tmax', 'ENTITY')",3
"('Tcurrent', 'ENTITY')",1
"('moderate distress', 'ENTITY')",1
"('pulled up', 'ENTITY')",1
"('delay', 'ENTITY')",2
"('situation', 'ENTITY')",1
"('CN\nII-XII', 'ENTITY')",1
"('extraocular\nmuscles', 'ENTITY')",1
"('Motor exam', 'ENTITY')",1
"('symmetric strength', 'ENTITY')",1
"('Sensory exam', 'ENTITY')",1
"('light touch', 'ENTITY')",1
"('palatal petichiae', 'ENTITY')",1
"('tonsillar exudate', 'ENTITY')",1
"('Anicteric sclerae', 'ENTITY')",1
"('cervical LAD', 'ENTITY')",1
"('Exquisite', 'ENTITY')",1
"('dorsal cervical midline', 'ENTITY')",1
"('Kernig\nsign', 'ENTITY')",1
"('Brudzinski', 'ENTITY')",1
"('neck flexion', 'ENTITY')",1
"('CTA B', 'ENTITY')",1
"('COR', 'ENTITY')",3
"('regular rhythm', 'ENTITY')",3
"('Normal S1', 'ENTITY')",2
"('M/R/G\n', 'ENTITY')",1
"('Peripheral pulses', 'ENTITY')",1
"('petichiae', 'ENTITY')",1
"('palms', 'ENTITY')",1
"('soles', 'ENTITY')",1
"('Hgb-14.6 Hct-40.5\nMCV-75* MCH-27.1 MCHC-36.0*', 'ENTITY')",1
"('RDW-11.9', 'ENTITY')",1
"('Plt Ct-385\n[**2173-9', 'ENTITY')",1
"('Eos-0', 'ENTITY')",1
"('PT-12.6', 'ENTITY')",1
"('PTT-24.8 INR(PT)-1.1\n[**2173-9', 'ENTITY')",1
"('08:59PM', 'ENTITY')",2
"('AST-15', 'ENTITY')",2
"('AlkPhos-74\nTotBili-0.8\n[**2173-9', 'ENTITY')",1
"('Mg-2.1\n[**2173-9', 'ENTITY')",1
"('Results', 'ENTITY')",1
"('no growth', 'ENTITY')",9
"('Fungal cultures', 'ENTITY')",1
"('AFB', 'ENTITY')",3
"('Lyme negative', 'ENTITY')",1
"('Enterovirus negative\n', 'ENTITY')",1
"('polys', 'ENTITY')",2
"('mono 4\nprotein 442\nGlucose 13\n', 'ENTITY')",1
"('x2\nVDRL', 'ENTITY')",1
"('Blood Serology', 'ENTITY')",1
"('Erlichia Antibody', 'ENTITY')",1
"('Antibody', 'ENTITY')",1
"('RPR', 'ENTITY')",3
"('reactive\n', 'ENTITY')",1
"('Lyme', 'ENTITY')",1
"('Microbiology', 'ENTITY')",3
"('Urine culture', 'ENTITY')",4
"('fluid culture negative', 'ENTITY')",1
"('fungal', 'ENTITY')",1
"('AFB smear\nnegative', 'ENTITY')",1
"('viral cultures', 'ENTITY')",1
"('cryptococcal Ag', 'ENTITY')",1
"('todate', 'ENTITY')",1
"('fungal\nculture pending', 'ENTITY')",1
"('Stool cultures', 'ENTITY')",1
"('C. Diff negative', 'ENTITY')",1
"('O&P pending', 'ENTITY')",1
"('marcoscopic', 'ENTITY')",1
"('No acute cardiopulmonary disease', 'ENTITY')",1
"('acute intra- or\nextra-axial hemorrhage', 'ENTITY')",1
"('enhancing', 'ENTITY')",1
"('meningeal enhancement', 'ENTITY')",1
"('nonobstructive', 'ENTITY')",1
"('signal intensity', 'ENTITY')",4
"('brain\n', 'ENTITY')",1
"('ventricles', 'ENTITY')",4
"('cisterns', 'ENTITY')",1
"('no slow diffusion', 'ENTITY')",1
"('susceptibility artifact', 'ENTITY')",1
"('T2/FLAIR', 'ENTITY')",1
"('left parietal lobe', 'ENTITY')",1
"('clinical significance', 'ENTITY')",1
"('infectious process', 'ENTITY')",4
"('Vertebral body height', 'ENTITY')",1
"('alignment', 'ENTITY')",2
"('epidural\n', 'ENTITY')",2
"('enhancing masses', 'ENTITY')",1
"('spinal canal stenosis', 'ENTITY')",1
"('neural foraminal stenosis', 'ENTITY')",1
"('diffuse', 'ENTITY')",4
"('conus medullaris', 'ENTITY')",3
"('cauda\nequina', 'ENTITY')",1
"('nerve rootlets', 'ENTITY')",1
"('leptomeningeal', 'ENTITY')",1
"('Leptomeningeal enhancement', 'ENTITY')",1
"('cauda equina', 'ENTITY')",1
"('diffuse meningeal infection', 'ENTITY')",1
"('diagnostic consideration', 'ENTITY')",1
"('patient motion', 'ENTITY')",2
"('spinal cord enhancement', 'ENTITY')",1
"('surface', 'ENTITY')",1
"('poor resolution', 'ENTITY')",1
"('motion\n', 'ENTITY')",1
"('lack', 'ENTITY')",2
"('STIR', 'ENTITY')",1
"('left paraspinal musculature', 'ENTITY')",1
"('mild\ncorresponding enhancement', 'ENTITY')",1
"('vertebral body\nheight', 'ENTITY')",1
"('paraspinal\n', 'ENTITY')",1
"('Technically limited', 'ENTITY')",1
"('suboptimal study', 'ENTITY')",1
"('Regular narrow complex tachycardia', 'ENTITY')",1
"('atrial flutter', 'ENTITY')",1
"('response\n', 'ENTITY')",1
"('Modest', 'ENTITY')",1
"('Left ventricular\nwall thicknesses', 'ENTITY')",1
"('free wall motion', 'ENTITY')",3
"('leaflet excursion', 'ENTITY')",1
"('pulmonary artery systolic pressure\n', 'ENTITY')",1
"('trivial/physiologic pericardial effusion', 'ENTITY')",2
"('adrenals', 'ENTITY')",1
"('enhance', 'ENTITY')",2
"('normally', 'ENTITY')",2
"('mesenteric lymphadenopathy', 'ENTITY')",1
"('retroperitoneal lymphadenopathy', 'ENTITY')",1
"('PELVIS WITH CONTRAST [**9', 'ENTITY')",1
"('abnormally\n', 'ENTITY')",1
"('thick', 'ENTITY')",2
"('enhances', 'ENTITY')",1
"('periappendiceal fat', 'ENTITY')",1
"('clinical\nhistory', 'ENTITY')",1
"('clinical observation', 'ENTITY')",1
"('ileum', 'ENTITY')",1
"('tuberculosis', 'ENTITY')",1
"('large bowel', 'ENTITY')",1
"('distal ureters', 'ENTITY')",1
"('Foley tube', 'ENTITY')",1
"('rectal tube', 'ENTITY')",1
"('lymphadenopathy', 'ENTITY')",5
"('osseous\n', 'ENTITY')",1
"('early appendicitis', 'ENTITY')",1
"('radiographic', 'ENTITY')",1
"('tuberculosis\n', 'ENTITY')",1
"('Pelvis [**9', 'ENTITY')",1
"('acute change', 'ENTITY')",1
"('no significant', 'ENTITY')",1
"('PMHx', 'ENTITY')",3
"('meningitis/encephalitis', 'ENTITY')",1
"('Tuberculous\nmeningitis', 'ENTITY')",1
"('regular medical floor', 'ENTITY')",1
"('Ceftriaxone', 'ENTITY')",3
"('bacterial meningitis', 'ENTITY')",2
"('photophobia', 'ENTITY')",2
"('waxing/[**Doctor', 'ENTITY')",2
"('abdominal tenderness', 'ENTITY')",2
"('exams', 'ENTITY')",2
"('repeating', 'ENTITY')",1
"('specimen', 'ENTITY')",1
"('TB PCR', 'ENTITY')",1
"('Acyclovir\n', 'ENTITY')",1
"('suspected', 'ENTITY')",1
"('INH', 'ENTITY')",1
"('pyrazinamide', 'ENTITY')",1
"('pyridoxine', 'ENTITY')",1
"('Rifampin', 'ENTITY')",6
"('Ethambutol', 'ENTITY')",2
"('Dexamethasone', 'ENTITY')",4
"('new-onset photophobia', 'ENTITY')",1
"('focal CNIII deficits', 'ENTITY')",1
"('[**Hospital Ward', 'ENTITY')",6
"('respiratory precautions', 'ENTITY')",1
"('Meningitis/Fever', 'ENTITY')",1
"(""Patient's history"", 'ENTITY')",1
"('physical exam', 'ENTITY')",2
"('repeated', 'ENTITY')",1
"('opening pressures', 'ENTITY')",1
"('time course', 'ENTITY')",1
"('bacterial process', 'ENTITY')",1
"('Gram staining', 'ENTITY')",1
"('preponderance', 'ENTITY')",1
"('lymphocytes', 'ENTITY')",1
"('viral process', 'ENTITY')",1
"('bacterial', 'ENTITY')",1
"('pneumococcus', 'ENTITY')",1
"('Mr. [**Known lastname **]', 'ENTITY')",3
"('downwards', 'ENTITY')",1
"('intracranial pressure', 'ENTITY')",1
"('CN VI palsy', 'ENTITY')",2
"('CN IV palsy', 'ENTITY')",1
"('sluggish pupils', 'ENTITY')",1
"('back pain', 'ENTITY')",2
"(""Kernig's"", 'ENTITY')",1
"('Acyclovir', 'ENTITY')",1
"('lymphocytic predominance\n', 'ENTITY')",1
"('respond quickly', 'ENTITY')",1
"('questioning', 'ENTITY')",2
"('left sided', 'ENTITY')",1
"('lateral', 'ENTITY')",3
"('Droplet', 'ENTITY')",1
"('no signs', 'ENTITY')",1
"('active TB', 'ENTITY')",1
"('apparent', 'ENTITY')",2
"('risk\n', 'ENTITY')",1
"('LE paraplegia', 'ENTITY')",1
"('DDx', 'ENTITY')",2
"('incentive spirometer', 'ENTITY')",1
"('Lower Extremity Weakness', 'ENTITY')",1
"('ill', 'ENTITY')",1
"('Lower extremity strength', 'ENTITY')",1
"('upper extremity strength 5/5 b/l', 'ENTITY')",1
"('toes', 'ENTITY')",1
"('b/l clonus', 'ENTITY')",1
"('Sensations', 'ENTITY')",1
"('no time', 'ENTITY')",1
"('saddle anesthesia', 'ENTITY')",1
"('incontinence', 'ENTITY')",2
"('aggressive bowel regimen', 'ENTITY')",1
"('thoracic', 'ENTITY')",2
"('cauda', 'ENTITY')",1
"('diffuse meningeal', 'ENTITY')",1
"('irritation', 'ENTITY')",2
"('paraspinal soft tissue', 'ENTITY')",1
"('meningeal\n', 'ENTITY')",1
"('upper', 'ENTITY')",8
"('conus\nmedullaris', 'ENTITY')",1
"('underlying infection', 'ENTITY')",1
"('CT\n', 'ENTITY')",1
"('abdomen/pelvis', 'ENTITY')",1
"('Dex\n', 'ENTITY')",1
"('steroid doses', 'ENTITY')",1
"('treat', 'ENTITY')",4
"('Abdominal Pain', 'ENTITY')",1
"('mildly tender', 'ENTITY')",1
"('no rebound', 'ENTITY')",1
"('Abdominal x-ray', 'ENTITY')",1
"('complain', 'ENTITY')",2
"('constant', 'ENTITY')",2
"('sharp', 'ENTITY')",3
"('physical examination', 'ENTITY')",4
"('bowel movement', 'ENTITY')",1
"('aggressive bowel', 'ENTITY')",1
"('lactulose\n', 'ENTITY')",1
"('loose\nstool', 'ENTITY')",1
"('appetite', 'ENTITY')",2
"('diffuse abdominal\npain', 'ENTITY')",1
"('appendicitis', 'ENTITY')",2
"('quality', 'ENTITY')",1
"('filling\n', 'ENTITY')",1
"('count', 'ENTITY')",2
"('fever curve', 'ENTITY')",2
"('enteritis', 'ENTITY')",1
"('appendiceal obstruction', 'ENTITY')",1
"('CT\nabdomen/pelvis', 'ENTITY')",1
"('filling appendix', 'ENTITY')",1
"('Urinary retention-', 'ENTITY')",1
"('voiding trial', 'ENTITY')",1
"('conus syndrome', 'ENTITY')",1
"('Voiding trial', 'ENTITY')",1
"('inability', 'ENTITY')",3
"('Tachycardia', 'ENTITY')",2
"('sinus tachycardia', 'ENTITY')",2
"('persisted', 'ENTITY')",1
"('anxious', 'ENTITY')",3
"('headaches', 'ENTITY')",4
"('Baseline fluids', 'ENTITY')",1
"('match\nhis', 'ENTITY')",1
"('input', 'ENTITY')",1
"('aggressive\nfluids', 'ENTITY')",1
"('problems', 'ENTITY')",2
"('heart rate\n', 'ENTITY')",2
"('daytime', 'ENTITY')",1
"('clamped', 'ENTITY')",1
"('urge', 'ENTITY')",1
"('void', 'ENTITY')",1
"(""d/c'ed"", 'ENTITY')",2
"('frequently', 'ENTITY')",3
"('Cerebral salt wasting', 'ENTITY')",1
"('SIADH', 'ENTITY')",1
"('serum sodium', 'ENTITY')",1
"('CNS infection', 'ENTITY')",1
"('trial', 'ENTITY')",1
"('fluid restriction', 'ENTITY')",1
"('sodium level', 'ENTITY')",1
"('urinary\nsodium secretion', 'ENTITY')",1
"('cerebral salt\n', 'ENTITY')",1
"('low sodium', 'ENTITY')",1
"('salt tablets', 'ENTITY')",1
"('Patient sodium', 'ENTITY')",1
"('POs', 'ENTITY')",3
"('Maintained', 'ENTITY')",1
"('Serum', 'ENTITY')",1
"('serum sodium levels\n', 'ENTITY')",1
"('salt tabs', 'ENTITY')",1
"('boots', 'ENTITY')",1
"('LE weakness', 'ENTITY')",1
"('RISS', 'ENTITY')",1
"('Micro lab\n[**Telephone/Fax', 'ENTITY')",1
"('Q4', 'ENTITY')",6
"('6H', 'ENTITY')",7
"('Heparin Sodium', 'ENTITY')",2
"('Pyrazinamide', 'ENTITY')",1
"('Pyridoxine 100', 'ENTITY')",1
"('Injection Q4H', 'ENTITY')",1
"('Taper', 'ENTITY')",1
"('q6 hours', 'ENTITY')",1
"('divide doses', 'ENTITY')",4
"('qday-[**Date range', 'ENTITY')",4
"('**]\n1 mg po', 'ENTITY')",1
"('Regular Insulin Sliding Scale', 'ENTITY')",1
"('Dinner\n0', 'ENTITY')",1
"('Meningitis', 'ENTITY')",1
"('tuberculous\nLower extremity weakness', 'ENTITY')",1
"('culture data', 'ENTITY')",3
"('please call [**Hospital1 18**]', 'ENTITY')",2
"('dexamethasone', 'ENTITY')",1
"('by:[**2173', 'ENTITY')",1
"('s/p assault', 'ENTITY')",1
"('contusions', 'ENTITY')",1
"('MS\n', 'ENTITY')",1
"('ocean', 'ENTITY')",1
"('edge', 'ENTITY')",1
"('EMS\nnote', 'ENTITY')",1
